#HEADER,2017-06-01 09:15:25, Logfile newly created as 'background-darkness-CPS.log'
#LOGGING with cycle 1.0 sec, and mode 'CPS', using device 'GMC-300E Plus v4.20'
   2822,2017-06-01 10:02:58, 0
   2823,2017-06-01 10:02:59, 0
   2824,2017-06-01 10:03:00, 0
   2825,2017-06-01 10:03:01, 0
   2826,2017-06-01 10:03:02, 120
   2827,2017-06-01 10:03:03, 0
   2828,2017-06-01 10:03:04, 0
   2829,2017-06-01 10:03:05, 60
   2830,2017-06-01 10:03:06, 0
   2831,2017-06-01 10:03:07, 0
   2832,2017-06-01 10:03:08, 0
   2833,2017-06-01 10:03:09, 60
   2834,2017-06-01 10:03:10, 60
   2835,2017-06-01 10:03:11, 0
   2836,2017-06-01 10:03:12, 60
   2837,2017-06-01 10:03:13, 0
   2838,2017-06-01 10:03:14, 60
   2839,2017-06-01 10:03:15, 0
   2840,2017-06-01 10:03:16, 0
   2841,2017-06-01 10:03:17, 0
   2842,2017-06-01 10:03:18, 0
   2843,2017-06-01 10:03:19, 0
   2844,2017-06-01 10:03:20, 0
   2845,2017-06-01 10:03:21, 0
   2846,2017-06-01 10:03:22, 0
   2847,2017-06-01 10:03:23, 120
   2848,2017-06-01 10:03:24, 60
   2849,2017-06-01 10:03:25, 60
   2850,2017-06-01 10:03:26, 60
   2851,2017-06-01 10:03:27, 0
   2852,2017-06-01 10:03:28, 0
   2853,2017-06-01 10:03:29, 0
   2854,2017-06-01 10:03:30, 60
   2855,2017-06-01 10:03:31, 0
   2856,2017-06-01 10:03:32, 60
   2857,2017-06-01 10:03:33, 0
   2858,2017-06-01 10:03:34, 60
   2859,2017-06-01 10:03:35, 60
   2860,2017-06-01 10:03:36, 0
   2861,2017-06-01 10:03:37, 0
   2862,2017-06-01 10:03:38, 0
   2863,2017-06-01 10:03:39, 0
   2864,2017-06-01 10:03:40, 0
   2865,2017-06-01 10:03:41, 0
   2866,2017-06-01 10:03:42, 60
   2867,2017-06-01 10:03:43, 60
   2868,2017-06-01 10:03:44, 0
   2869,2017-06-01 10:03:45, 0
   2870,2017-06-01 10:03:46, 0
   2871,2017-06-01 10:03:47, 0
   2872,2017-06-01 10:03:48, 0
   2873,2017-06-01 10:03:49, 0
   2874,2017-06-01 10:03:50, 0
   2875,2017-06-01 10:03:51, 0
   2876,2017-06-01 10:03:52, 60
   2877,2017-06-01 10:03:53, 0
   2878,2017-06-01 10:03:54, 120
   2879,2017-06-01 10:03:55, 0
   2880,2017-06-01 10:03:56, 60
   2881,2017-06-01 10:03:57, 0
   2882,2017-06-01 10:03:58, 0
   2883,2017-06-01 10:03:59, 0
   2884,2017-06-01 10:04:00, 0
   2885,2017-06-01 10:04:01, 0
   2886,2017-06-01 10:04:02, 0
   2887,2017-06-01 10:04:03, 0
   2888,2017-06-01 10:04:04, 0
   2889,2017-06-01 10:04:05, 0
   2890,2017-06-01 10:04:06, 0
   2891,2017-06-01 10:04:07, 120
   2892,2017-06-01 10:04:08, 60
   2893,2017-06-01 10:04:09, 0
   2894,2017-06-01 10:04:10, 0
   2895,2017-06-01 10:04:11, 0
   2896,2017-06-01 10:04:12, 60
   2897,2017-06-01 10:04:13, 0
   2898,2017-06-01 10:04:14, 0
   2899,2017-06-01 10:04:15, 0
   2900,2017-06-01 10:04:16, 0
   2901,2017-06-01 10:04:17, 60
   2902,2017-06-01 10:04:18, 60
   2903,2017-06-01 10:04:19, 60
   2904,2017-06-01 10:04:20, 0
   2905,2017-06-01 10:04:21, 60
   2906,2017-06-01 10:04:22, 0
   2907,2017-06-01 10:04:23, 0
   2908,2017-06-01 10:04:24, 0
   2909,2017-06-01 10:04:25, 0
   2910,2017-06-01 10:04:26, 0
   2911,2017-06-01 10:04:27, 60
   2912,2017-06-01 10:04:28, 0
   2913,2017-06-01 10:04:29, 0
   2914,2017-06-01 10:04:30, 0
   2915,2017-06-01 10:04:31, 60
   2916,2017-06-01 10:04:32, 0
   2917,2017-06-01 10:04:33, 0
   2918,2017-06-01 10:04:34, 60
   2919,2017-06-01 10:04:35, 60
   2920,2017-06-01 10:04:36, 0
   2921,2017-06-01 10:04:37, 0
   2922,2017-06-01 10:04:38, 0
   2923,2017-06-01 10:04:39, 0
   2924,2017-06-01 10:04:40, 60
   2925,2017-06-01 10:04:41, 0
   2926,2017-06-01 10:04:42, 0
   2927,2017-06-01 10:04:43, 0
   2928,2017-06-01 10:04:44, 0
   2929,2017-06-01 10:04:45, 0
   2930,2017-06-01 10:04:46, 0
   2931,2017-06-01 10:04:47, 0
   2932,2017-06-01 10:04:48, 120
   2933,2017-06-01 10:04:49, 60
   2934,2017-06-01 10:04:50, 0
   2935,2017-06-01 10:04:51, 0
   2936,2017-06-01 10:04:52, 60
   2937,2017-06-01 10:04:53, 0
   2938,2017-06-01 10:04:54, 0
   2939,2017-06-01 10:04:55, 0
   2940,2017-06-01 10:04:56, 0
   2941,2017-06-01 10:04:57, 0
   2942,2017-06-01 10:04:58, 0
   2943,2017-06-01 10:04:59, 0
   2944,2017-06-01 10:05:00, 60
   2945,2017-06-01 10:05:01, 0
   2946,2017-06-01 10:05:02, 60
   2947,2017-06-01 10:05:03, 0
   2948,2017-06-01 10:05:04, 60
   2949,2017-06-01 10:05:05, 60
   2950,2017-06-01 10:05:06, 0
   2951,2017-06-01 10:05:07, 0
   2952,2017-06-01 10:05:08, 0
   2953,2017-06-01 10:05:09, 0
   2954,2017-06-01 10:05:10, 0
   2955,2017-06-01 10:05:11, 0
   2956,2017-06-01 10:05:12, 0
   2957,2017-06-01 10:05:13, 0
   2958,2017-06-01 10:05:14, 0
   2959,2017-06-01 10:05:15, 60
   2960,2017-06-01 10:05:16, 0
   2961,2017-06-01 10:05:17, 60
   2962,2017-06-01 10:05:18, 0
   2963,2017-06-01 10:05:19, 0
   2964,2017-06-01 10:05:20, 0
   2965,2017-06-01 10:05:21, 0
   2966,2017-06-01 10:05:22, 60
   2967,2017-06-01 10:05:23, 0
   2968,2017-06-01 10:05:24, 0
   2969,2017-06-01 10:05:25, 60
   2970,2017-06-01 10:05:26, 0
   2971,2017-06-01 10:05:27, 0
   2972,2017-06-01 10:05:28, 120
   2973,2017-06-01 10:05:29, 60
   2974,2017-06-01 10:05:30, 0
   2975,2017-06-01 10:05:31, 0
   2976,2017-06-01 10:05:32, 0
   2977,2017-06-01 10:05:33, 0
   2978,2017-06-01 10:05:34, 0
   2979,2017-06-01 10:05:35, 0
   2980,2017-06-01 10:05:36, 0
   2981,2017-06-01 10:05:37, 0
   2982,2017-06-01 10:05:38, 180
   2983,2017-06-01 10:05:39, 0
   2984,2017-06-01 10:05:40, 60
   2985,2017-06-01 10:05:41, 0
   2986,2017-06-01 10:05:42, 60
   2987,2017-06-01 10:05:43, 0
   2988,2017-06-01 10:05:44, 120
   2989,2017-06-01 10:05:45, 0
   2990,2017-06-01 10:05:46, 0
   2991,2017-06-01 10:05:47, 0
   2992,2017-06-01 10:05:48, 60
   2993,2017-06-01 10:05:49, 0
   2994,2017-06-01 10:05:50, 0
   2995,2017-06-01 10:05:51, 0
   2996,2017-06-01 10:05:52, 0
   2997,2017-06-01 10:05:53, 0
   2998,2017-06-01 10:05:54, 0
   2999,2017-06-01 10:05:55, 0
   3000,2017-06-01 10:05:56, 0
   3001,2017-06-01 10:05:57, 0
   3002,2017-06-01 10:05:58, 0
   3003,2017-06-01 10:05:59, 120
   3004,2017-06-01 10:06:00, 0
   3005,2017-06-01 10:06:01, 0
   3006,2017-06-01 10:06:02, 0
   3007,2017-06-01 10:06:03, 0
   3008,2017-06-01 10:06:04, 60
   3009,2017-06-01 10:06:05, 0
   3010,2017-06-01 10:06:06, 0
   3011,2017-06-01 10:06:07, 0
   3012,2017-06-01 10:06:08, 0
   3013,2017-06-01 10:06:09, 0
   3014,2017-06-01 10:06:10, 0
   3015,2017-06-01 10:06:11, 60
   3016,2017-06-01 10:06:12, 0
   3017,2017-06-01 10:06:13, 60
   3018,2017-06-01 10:06:14, 60
   3019,2017-06-01 10:06:15, 0
   3020,2017-06-01 10:06:16, 120
   3021,2017-06-01 10:06:17, 60
   3022,2017-06-01 10:06:18, 0
   3023,2017-06-01 10:06:19, 0
   3024,2017-06-01 10:06:20, 0
   3025,2017-06-01 10:06:21, 0
   3026,2017-06-01 10:06:22, 0
   3027,2017-06-01 10:06:23, 0
   3028,2017-06-01 10:06:24, 0
   3029,2017-06-01 10:06:25, 60
   3030,2017-06-01 10:06:26, 0
   3031,2017-06-01 10:06:27, 0
   3032,2017-06-01 10:06:28, 60
   3033,2017-06-01 10:06:29, 60
   3034,2017-06-01 10:06:30, 0
   3035,2017-06-01 10:06:31, 0
   3036,2017-06-01 10:06:32, 0
   3037,2017-06-01 10:06:33, 0
   3038,2017-06-01 10:06:34, 0
   3039,2017-06-01 10:06:35, 0
   3040,2017-06-01 10:06:36, 60
   3041,2017-06-01 10:06:37, 0
   3042,2017-06-01 10:06:38, 0
   3043,2017-06-01 10:06:39, 0
   3044,2017-06-01 10:06:40, 60
   3045,2017-06-01 10:06:41, 0
   3046,2017-06-01 10:06:42, 0
   3047,2017-06-01 10:06:43, 60
   3048,2017-06-01 10:06:44, 0
   3049,2017-06-01 10:06:45, 0
   3050,2017-06-01 10:06:46, 0
   3051,2017-06-01 10:06:47, 0
   3052,2017-06-01 10:06:48, 0
   3053,2017-06-01 10:06:49, 60
   3054,2017-06-01 10:06:50, 60
   3055,2017-06-01 10:06:51, 60
   3056,2017-06-01 10:06:52, 0
   3057,2017-06-01 10:06:53, 0
   3058,2017-06-01 10:06:54, 0
   3059,2017-06-01 10:06:55, 0
   3060,2017-06-01 10:06:56, 60
   3061,2017-06-01 10:06:57, 60
   3062,2017-06-01 10:06:58, 0
   3063,2017-06-01 10:06:59, 0
   3064,2017-06-01 10:07:00, 0
   3065,2017-06-01 10:07:01, 60
   3066,2017-06-01 10:07:02, 0
   3067,2017-06-01 10:07:03, 0
   3068,2017-06-01 10:07:04, 0
   3069,2017-06-01 10:07:05, 60
   3070,2017-06-01 10:07:06, 0
   3071,2017-06-01 10:07:07, 0
   3072,2017-06-01 10:07:08, 0
   3073,2017-06-01 10:07:09, 0
   3074,2017-06-01 10:07:10, 120
   3075,2017-06-01 10:07:11, 60
   3076,2017-06-01 10:07:12, 60
   3077,2017-06-01 10:07:13, 60
   3078,2017-06-01 10:07:14, 60
   3079,2017-06-01 10:07:15, 0
   3080,2017-06-01 10:07:16, 0
   3081,2017-06-01 10:07:17, 60
   3082,2017-06-01 10:07:18, 0
   3083,2017-06-01 10:07:19, 60
   3084,2017-06-01 10:07:20, 0
   3085,2017-06-01 10:07:21, 0
   3086,2017-06-01 10:07:22, 0
   3087,2017-06-01 10:07:23, 0
   3088,2017-06-01 10:07:24, 0
   3089,2017-06-01 10:07:25, 0
   3090,2017-06-01 10:07:26, 0
   3091,2017-06-01 10:07:27, 0
   3092,2017-06-01 10:07:28, 0
   3093,2017-06-01 10:07:29, 0
   3094,2017-06-01 10:07:30, 0
   3095,2017-06-01 10:07:31, 0
   3096,2017-06-01 10:07:32, 60
   3097,2017-06-01 10:07:33, 0
   3098,2017-06-01 10:07:34, 0
   3099,2017-06-01 10:07:35, 0
   3100,2017-06-01 10:07:36, 60
   3101,2017-06-01 10:07:37, 0
   3102,2017-06-01 10:07:38, 0
   3103,2017-06-01 10:07:39, 60
   3104,2017-06-01 10:07:40, 0
   3105,2017-06-01 10:07:41, 120
   3106,2017-06-01 10:07:42, 0
   3107,2017-06-01 10:07:43, 0
   3108,2017-06-01 10:07:44, 0
   3109,2017-06-01 10:07:45, 0
   3110,2017-06-01 10:07:46, 0
   3111,2017-06-01 10:07:47, 60
   3112,2017-06-01 10:07:48, 0
   3113,2017-06-01 10:07:49, 0
   3114,2017-06-01 10:07:50, 0
   3115,2017-06-01 10:07:51, 0
   3116,2017-06-01 10:07:52, 0
   3117,2017-06-01 10:07:53, 120
   3118,2017-06-01 10:07:54, 60
   3119,2017-06-01 10:07:55, 120
   3120,2017-06-01 10:07:56, 60
   3121,2017-06-01 10:07:57, 60
   3122,2017-06-01 10:07:58, 0
   3123,2017-06-01 10:07:59, 0
   3124,2017-06-01 10:08:00, 60
   3125,2017-06-01 10:08:01, 0
   3126,2017-06-01 10:08:02, 0
   3127,2017-06-01 10:08:03, 60
   3128,2017-06-01 10:08:04, 0
   3129,2017-06-01 10:08:05, 0
   3130,2017-06-01 10:08:06, 0
   3131,2017-06-01 10:08:07, 0
   3132,2017-06-01 10:08:08, 0
   3133,2017-06-01 10:08:09, 0
   3134,2017-06-01 10:08:10, 60
   3135,2017-06-01 10:08:11, 60
   3136,2017-06-01 10:08:12, 0
   3137,2017-06-01 10:08:13, 0
   3138,2017-06-01 10:08:14, 0
   3139,2017-06-01 10:08:15, 0
   3140,2017-06-01 10:08:16, 0
   3141,2017-06-01 10:08:17, 0
   3142,2017-06-01 10:08:18, 0
   3143,2017-06-01 10:08:19, 0
   3144,2017-06-01 10:08:20, 60
   3145,2017-06-01 10:08:21, 0
   3146,2017-06-01 10:08:22, 60
   3147,2017-06-01 10:08:23, 0
   3148,2017-06-01 10:08:24, 0
   3149,2017-06-01 10:08:25, 120
   3150,2017-06-01 10:08:26, 60
   3151,2017-06-01 10:08:27, 0
   3152,2017-06-01 10:08:28, 0
   3153,2017-06-01 10:08:29, 0
   3154,2017-06-01 10:08:30, 0
   3155,2017-06-01 10:08:31, 0
   3156,2017-06-01 10:08:32, 0
   3157,2017-06-01 10:08:33, 60
   3158,2017-06-01 10:08:34, 0
   3159,2017-06-01 10:08:35, 0
   3160,2017-06-01 10:08:36, 0
   3161,2017-06-01 10:08:37, 0
   3162,2017-06-01 10:08:38, 60
   3163,2017-06-01 10:08:39, 60
   3164,2017-06-01 10:08:40, 0
   3165,2017-06-01 10:08:41, 0
   3166,2017-06-01 10:08:42, 60
   3167,2017-06-01 10:08:43, 0
   3168,2017-06-01 10:08:44, 0
   3169,2017-06-01 10:08:45, 0
   3170,2017-06-01 10:08:46, 0
   3171,2017-06-01 10:08:47, 0
   3172,2017-06-01 10:08:48, 0
   3173,2017-06-01 10:08:49, 120
   3174,2017-06-01 10:08:50, 60
   3175,2017-06-01 10:08:51, 120
   3176,2017-06-01 10:08:52, 60
   3177,2017-06-01 10:08:53, 60
   3178,2017-06-01 10:08:54, 0
   3179,2017-06-01 10:08:55, 0
   3180,2017-06-01 10:08:56, 0
   3181,2017-06-01 10:08:57, 60
   3182,2017-06-01 10:08:58, 0
   3183,2017-06-01 10:08:59, 0
   3184,2017-06-01 10:09:00, 60
   3185,2017-06-01 10:09:01, 0
   3186,2017-06-01 10:09:02, 60
   3187,2017-06-01 10:09:03, 60
   3188,2017-06-01 10:09:04, 0
   3189,2017-06-01 10:09:05, 0
   3190,2017-06-01 10:09:06, 0
   3191,2017-06-01 10:09:07, 60
   3192,2017-06-01 10:09:08, 60
   3193,2017-06-01 10:09:09, 60
   3194,2017-06-01 10:09:10, 0
   3195,2017-06-01 10:09:11, 0
   3196,2017-06-01 10:09:12, 60
   3197,2017-06-01 10:09:13, 0
   3198,2017-06-01 10:09:14, 0
   3199,2017-06-01 10:09:15, 0
   3200,2017-06-01 10:09:16, 0
   3201,2017-06-01 10:09:17, 0
   3202,2017-06-01 10:09:18, 0
   3203,2017-06-01 10:09:19, 0
   3204,2017-06-01 10:09:20, 0
   3205,2017-06-01 10:09:21, 60
   3206,2017-06-01 10:09:22, 60
   3207,2017-06-01 10:09:23, 0
   3208,2017-06-01 10:09:24, 0
   3209,2017-06-01 10:09:25, 0
   3210,2017-06-01 10:09:26, 60
   3211,2017-06-01 10:09:27, 0
   3212,2017-06-01 10:09:28, 0
   3213,2017-06-01 10:09:29, 0
   3214,2017-06-01 10:09:30, 60
   3215,2017-06-01 10:09:31, 0
   3216,2017-06-01 10:09:32, 0
   3217,2017-06-01 10:09:33, 60
   3218,2017-06-01 10:09:34, 0
   3219,2017-06-01 10:09:35, 0
   3220,2017-06-01 10:09:36, 0
   3221,2017-06-01 10:09:37, 0
   3222,2017-06-01 10:09:38, 60
   3223,2017-06-01 10:09:39, 0
   3224,2017-06-01 10:09:40, 0
   3225,2017-06-01 10:09:41, 0
   3226,2017-06-01 10:09:42, 0
   3227,2017-06-01 10:09:43, 0
   3228,2017-06-01 10:09:44, 0
   3229,2017-06-01 10:09:45, 60
   3230,2017-06-01 10:09:46, 0
   3231,2017-06-01 10:09:47, 0
   3232,2017-06-01 10:09:48, 60
   3233,2017-06-01 10:09:49, 0
   3234,2017-06-01 10:09:50, 60
   3235,2017-06-01 10:09:51, 60
   3236,2017-06-01 10:09:52, 0
   3237,2017-06-01 10:09:53, 0
   3238,2017-06-01 10:09:54, 0
   3239,2017-06-01 10:09:55, 120
   3240,2017-06-01 10:09:56, 0
   3241,2017-06-01 10:09:57, 60
   3242,2017-06-01 10:09:58, 60
   3243,2017-06-01 10:09:59, 60
   3244,2017-06-01 10:10:00, 0
   3245,2017-06-01 10:10:01, 60
   3246,2017-06-01 10:10:02, 0
   3247,2017-06-01 10:10:03, 60
   3248,2017-06-01 10:10:04, 0
   3249,2017-06-01 10:10:05, 0
   3250,2017-06-01 10:10:06, 60
   3251,2017-06-01 10:10:07, 0
   3252,2017-06-01 10:10:08, 0
   3253,2017-06-01 10:10:09, 0
   3254,2017-06-01 10:10:10, 0
   3255,2017-06-01 10:10:11, 60
   3256,2017-06-01 10:10:12, 0
   3257,2017-06-01 10:10:13, 0
   3258,2017-06-01 10:10:14, 0
   3259,2017-06-01 10:10:15, 0
   3260,2017-06-01 10:10:16, 0
   3261,2017-06-01 10:10:17, 0
   3262,2017-06-01 10:10:18, 0
   3263,2017-06-01 10:10:19, 0
   3264,2017-06-01 10:10:20, 0
   3265,2017-06-01 10:10:21, 0
   3266,2017-06-01 10:10:22, 0
   3267,2017-06-01 10:10:23, 60
   3268,2017-06-01 10:10:24, 0
   3269,2017-06-01 10:10:25, 0
   3270,2017-06-01 10:10:26, 0
   3271,2017-06-01 10:10:27, 0
   3272,2017-06-01 10:10:28, 0
   3273,2017-06-01 10:10:29, 0
   3274,2017-06-01 10:10:30, 0
   3275,2017-06-01 10:10:31, 0
   3276,2017-06-01 10:10:32, 0
   3277,2017-06-01 10:10:33, 60
   3278,2017-06-01 10:10:34, 0
   3279,2017-06-01 10:10:35, 0
   3280,2017-06-01 10:10:36, 0
   3281,2017-06-01 10:10:37, 60
   3282,2017-06-01 10:10:38, 0
   3283,2017-06-01 10:10:39, 0
   3284,2017-06-01 10:10:40, 0
   3285,2017-06-01 10:10:41, 0
   3286,2017-06-01 10:10:42, 0
   3287,2017-06-01 10:10:43, 60
   3288,2017-06-01 10:10:44, 60
   3289,2017-06-01 10:10:45, 0
   3290,2017-06-01 10:10:46, 0
   3291,2017-06-01 10:10:47, 180
   3292,2017-06-01 10:10:48, 0
   3293,2017-06-01 10:10:49, 0
   3294,2017-06-01 10:10:50, 60
   3295,2017-06-01 10:10:51, 0
   3296,2017-06-01 10:10:52, 0
   3297,2017-06-01 10:10:53, 60
   3298,2017-06-01 10:10:54, 0
   3299,2017-06-01 10:10:55, 0
   3300,2017-06-01 10:10:56, 0
   3301,2017-06-01 10:10:57, 0
   3302,2017-06-01 10:10:58, 120
   3303,2017-06-01 10:10:59, 60
   3304,2017-06-01 10:11:00, 0
   3305,2017-06-01 10:11:01, 0
   3306,2017-06-01 10:11:02, 0
   3307,2017-06-01 10:11:03, 0
   3308,2017-06-01 10:11:04, 0
   3309,2017-06-01 10:11:05, 0
   3310,2017-06-01 10:11:06, 0
   3311,2017-06-01 10:11:07, 0
   3312,2017-06-01 10:11:08, 0
   3313,2017-06-01 10:11:09, 60
   3314,2017-06-01 10:11:10, 120
   3315,2017-06-01 10:11:11, 0
   3316,2017-06-01 10:11:12, 0
   3317,2017-06-01 10:11:13, 0
   3318,2017-06-01 10:11:14, 0
   3319,2017-06-01 10:11:15, 0
   3320,2017-06-01 10:11:16, 0
   3321,2017-06-01 10:11:17, 60
   3322,2017-06-01 10:11:18, 60
   3323,2017-06-01 10:11:19, 0
   3324,2017-06-01 10:11:20, 60
   3325,2017-06-01 10:11:21, 0
   3326,2017-06-01 10:11:22, 60
   3327,2017-06-01 10:11:23, 0
   3328,2017-06-01 10:11:24, 0
   3329,2017-06-01 10:11:25, 0
   3330,2017-06-01 10:11:26, 0
   3331,2017-06-01 10:11:27, 0
   3332,2017-06-01 10:11:28, 60
   3333,2017-06-01 10:11:29, 0
   3334,2017-06-01 10:11:30, 0
   3335,2017-06-01 10:11:31, 0
   3336,2017-06-01 10:11:32, 0
   3337,2017-06-01 10:11:33, 0
   3338,2017-06-01 10:11:34, 60
   3339,2017-06-01 10:11:35, 0
   3340,2017-06-01 10:11:36, 0
   3341,2017-06-01 10:11:37, 60
   3342,2017-06-01 10:11:38, 0
   3343,2017-06-01 10:11:39, 0
   3344,2017-06-01 10:11:40, 0
   3345,2017-06-01 10:11:41, 120
   3346,2017-06-01 10:11:42, 0
   3347,2017-06-01 10:11:43, 60
   3348,2017-06-01 10:11:44, 0
   3349,2017-06-01 10:11:45, 0
   3350,2017-06-01 10:11:46, 0
   3351,2017-06-01 10:11:47, 0
   3352,2017-06-01 10:11:48, 0
   3353,2017-06-01 10:11:49, 0
   3354,2017-06-01 10:11:50, 120
   3355,2017-06-01 10:11:51, 0
   3356,2017-06-01 10:11:52, 60
   3357,2017-06-01 10:11:53, 60
   3358,2017-06-01 10:11:54, 0
   3359,2017-06-01 10:11:55, 0
   3360,2017-06-01 10:11:56, 0
   3361,2017-06-01 10:11:57, 0
   3362,2017-06-01 10:11:58, 0
   3363,2017-06-01 10:11:59, 0
   3364,2017-06-01 10:12:00, 0
   3365,2017-06-01 10:12:01, 60
   3366,2017-06-01 10:12:02, 180
   3367,2017-06-01 10:12:03, 0
   3368,2017-06-01 10:12:04, 60
   3369,2017-06-01 10:12:05, 0
   3370,2017-06-01 10:12:06, 60
   3371,2017-06-01 10:12:07, 60
   3372,2017-06-01 10:12:08, 60
   3373,2017-06-01 10:12:09, 60
   3374,2017-06-01 10:12:10, 60
   3375,2017-06-01 10:12:11, 0
   3376,2017-06-01 10:12:12, 0
   3377,2017-06-01 10:12:13, 0
   3378,2017-06-01 10:12:14, 0
   3379,2017-06-01 10:12:15, 60
   3380,2017-06-01 10:12:16, 0
   3381,2017-06-01 10:12:17, 0
   3382,2017-06-01 10:12:18, 0
   3383,2017-06-01 10:12:19, 0
   3384,2017-06-01 10:12:20, 60
   3385,2017-06-01 10:12:21, 0
   3386,2017-06-01 10:12:22, 0
   3387,2017-06-01 10:12:23, 0
   3388,2017-06-01 10:12:24, 0
   3389,2017-06-01 10:12:25, 0
   3390,2017-06-01 10:12:26, 0
   3391,2017-06-01 10:12:27, 0
   3392,2017-06-01 10:12:28, 60
   3393,2017-06-01 10:12:29, 0
   3394,2017-06-01 10:12:30, 60
   3395,2017-06-01 10:12:31, 0
   3396,2017-06-01 10:12:32, 60
   3397,2017-06-01 10:12:33, 0
   3398,2017-06-01 10:12:34, 60
   3399,2017-06-01 10:12:35, 0
   3400,2017-06-01 10:12:36, 60
   3401,2017-06-01 10:12:37, 0
   3402,2017-06-01 10:12:38, 120
   3403,2017-06-01 10:12:39, 0
   3404,2017-06-01 10:12:40, 0
   3405,2017-06-01 10:12:41, 0
   3406,2017-06-01 10:12:42, 60
   3407,2017-06-01 10:12:43, 0
   3408,2017-06-01 10:12:44, 0
   3409,2017-06-01 10:12:45, 0
   3410,2017-06-01 10:12:46, 120
   3411,2017-06-01 10:12:47, 0
   3412,2017-06-01 10:12:48, 0
   3413,2017-06-01 10:12:49, 0
   3414,2017-06-01 10:12:50, 0
   3415,2017-06-01 10:12:51, 0
   3416,2017-06-01 10:12:52, 0
   3417,2017-06-01 10:12:53, 60
   3418,2017-06-01 10:12:54, 0
   3419,2017-06-01 10:12:55, 0
   3420,2017-06-01 10:12:56, 0
   3421,2017-06-01 10:12:57, 0
   3422,2017-06-01 10:12:58, 0
   3423,2017-06-01 10:12:59, 60
   3424,2017-06-01 10:13:00, 0
   3425,2017-06-01 10:13:01, 60
   3426,2017-06-01 10:13:02, 0
   3427,2017-06-01 10:13:03, 0
   3428,2017-06-01 10:13:04, 0
   3429,2017-06-01 10:13:05, 0
   3430,2017-06-01 10:13:06, 60
   3431,2017-06-01 10:13:07, 0
   3432,2017-06-01 10:13:08, 0
   3433,2017-06-01 10:13:09, 0
   3434,2017-06-01 10:13:10, 0
   3435,2017-06-01 10:13:11, 0
   3436,2017-06-01 10:13:12, 60
   3437,2017-06-01 10:13:13, 0
   3438,2017-06-01 10:13:14, 0
   3439,2017-06-01 10:13:15, 60
   3440,2017-06-01 10:13:16, 0
   3441,2017-06-01 10:13:17, 0
   3442,2017-06-01 10:13:18, 0
   3443,2017-06-01 10:13:19, 60
   3444,2017-06-01 10:13:20, 0
   3445,2017-06-01 10:13:21, 0
   3446,2017-06-01 10:13:22, 0
   3447,2017-06-01 10:13:23, 0
   3448,2017-06-01 10:13:24, 0
   3449,2017-06-01 10:13:25, 0
   3450,2017-06-01 10:13:26, 0
   3451,2017-06-01 10:13:27, 0
   3452,2017-06-01 10:13:28, 0
   3453,2017-06-01 10:13:29, 60
   3454,2017-06-01 10:13:30, 0
   3455,2017-06-01 10:13:31, 0
   3456,2017-06-01 10:13:32, 0
   3457,2017-06-01 10:13:33, 0
   3458,2017-06-01 10:13:34, 60
   3459,2017-06-01 10:13:35, 0
   3460,2017-06-01 10:13:36, 0
   3461,2017-06-01 10:13:37, 60
   3462,2017-06-01 10:13:38, 0
   3463,2017-06-01 10:13:39, 0
   3464,2017-06-01 10:13:40, 60
   3465,2017-06-01 10:13:41, 0
   3466,2017-06-01 10:13:42, 0
   3467,2017-06-01 10:13:43, 0
   3468,2017-06-01 10:13:44, 0
   3469,2017-06-01 10:13:45, 0
   3470,2017-06-01 10:13:46, 0
   3471,2017-06-01 10:13:47, 0
   3472,2017-06-01 10:13:48, 60
   3473,2017-06-01 10:13:49, 60
   3474,2017-06-01 10:13:50, 60
   3475,2017-06-01 10:13:51, 0
   3476,2017-06-01 10:13:52, 0
   3477,2017-06-01 10:13:53, 0
   3478,2017-06-01 10:13:54, 0
   3479,2017-06-01 10:13:55, 0
   3480,2017-06-01 10:13:56, 0
   3481,2017-06-01 10:13:57, 60
   3482,2017-06-01 10:13:58, 0
   3483,2017-06-01 10:13:59, 60
   3484,2017-06-01 10:14:00, 0
   3485,2017-06-01 10:14:01, 0
   3486,2017-06-01 10:14:02, 60
   3487,2017-06-01 10:14:03, 0
   3488,2017-06-01 10:14:04, 0
   3489,2017-06-01 10:14:05, 0
   3490,2017-06-01 10:14:06, 0
   3491,2017-06-01 10:14:07, 0
   3492,2017-06-01 10:14:08, 0
   3493,2017-06-01 10:14:09, 0
   3494,2017-06-01 10:14:10, 0
   3495,2017-06-01 10:14:11, 0
   3496,2017-06-01 10:14:12, 0
   3497,2017-06-01 10:14:13, 0
   3498,2017-06-01 10:14:14, 0
   3499,2017-06-01 10:14:15, 0
   3500,2017-06-01 10:14:16, 0
   3501,2017-06-01 10:14:17, 60
   3502,2017-06-01 10:14:18, 0
   3503,2017-06-01 10:14:19, 60
   3504,2017-06-01 10:14:20, 0
   3505,2017-06-01 10:14:21, 0
   3506,2017-06-01 10:14:22, 60
   3507,2017-06-01 10:14:23, 0
   3508,2017-06-01 10:14:24, 0
   3509,2017-06-01 10:14:25, 60
   3510,2017-06-01 10:14:26, 60
   3511,2017-06-01 10:14:27, 0
   3512,2017-06-01 10:14:28, 60
   3513,2017-06-01 10:14:29, 180
   3514,2017-06-01 10:14:30, 0
   3515,2017-06-01 10:14:31, 0
   3516,2017-06-01 10:14:32, 0
